description,properties,tags,code,is_position,is_transition,start_position,end_position,trans_start_node,trans_end_node
side control w/ head&arm,,side_control top_underhook bottom_supine top_kneeling crossface,RKaBw0LIazuXRddrzlLTcnycR1cfzmK0bmxDUlaZFMHSaYDOQneNBvMHfaA1Swe4I2NCeyKYTmaTG0KgbzMmRtaTKKOnaGNnQYavLTPAaWNzQgblMDQxauMQN4fhE6QseNKYQ1dRNrwdazJbC2iGKKzVaEJqEpfZIyyUbIJiEQhhIZCahMKdKygrFcFKbPKuFFbIGMOwb4LYPtbEG3KYa1OMM2a2C3MeepMEPKdjFAMJfzMHQTdYFENsf5LMQTfiFuJDbMIvQbb5JISKbWKn,1,0,,,,
threatened triangle w/ hands clasped,,triangle bottom_supine top_kneeling,BXazzVxaazJdDFcdCLAHboIAD6bkBGz3aQJOKGa0DbF5aYMXDVcPEkBVcQHtJShyFEIrgZKOJJc0EtFNeWN5HkbXHNFFcpKzGocaIEFObvJIFnbmIQGIbsIRD8gwGFJYhCIwL9hQJ7JmmNFIFblvHpGZjTFTE7h3IJHzkPGOF5iKHWEuhHLUMNjCHmHMbNJGJ9cZG9PIcxPHRScHLbLOewN5OudrH6KEhxLlM6hwIeJVirKGM7iNIhJ5iIJrL7jsIFLXb0K2ROc2NXTxeWOB,1,0,,,,
full guard kimura threat,,full_guard kimura top_kneeling bottom_seated,zIaCwVuFazALBYcezrwPccDfBUa0yJwvaLC4HCa9CBzhbeJqB1ffB3yzezDlFjh2I7AXg4LiGNdKKow1eNMhD1dfNLwua7KnDzdeOVvtbtJBCrduPouZauIQAIhMFlDuimLhEPipNCsDazzRIdbdx3u3aRCBIDaJBGucbUBXHZbOAVwQeYHDEChgDDCsb4KwEjfeKixwbHQgwRgNOtziaZLYxxf3JRvdauKvxsb6Lhu4bHKcwdb7LGvscbI6vra6LNCketN7wwebPwtWeDPj,1,0,,,,
new york,,full_guard rubber_guard bottom_supine bottom_supine top_kneeling top_posture_broken top_underhook,M3aByvITazxdMAcvBGIwcCAkNiblBgHMbFzCPmaZHPEjaYFxL1e3DhItfiB9K4foLUFVe7LbLGa3NBD0aTLjIZecM5FdaKPvHZeANLFpa1QMG4dMN9GgauRwJaggGlIlfPMmG9f8OII8jWNHMPhJDGJcgcNOLNeLFJIvhcM6MBfUFTC1gVIWOkgSMwHsbFH0KUbEJqCIcOPyG9cGSiBLc7KYKhcoOODoeRHvJvgiM7EnfAHgJthsMtFAfwHDIghVMcHJbYMnECdyRvDkeZTk,1,0,,,,
side control behind w/ double unders vs overhook,,side_control top_double_unders top_underhook bottom_turned_away top_kneeling,VhazH6QQazCrSWcAKaO1deEcTHboKpOIbND2Q2aYQLIMaYHBQCfSLSNSfkJpKHgzSnHqfROkLYb8S4G0boMUIBb5VLF8aKQYH0bIWPGdbeSdGIbXWYGrauTeMRhLMUIigkQXGugvSSI0azzdKzciBwLpaEB4MGcNEAJ0aEBULgcrEhEWa6GzF0eFIhJzbCLHK4eIM0FibtUvJveGVsEFb5PTNyf8TFF6d1TvLGeVP5GAeqUAKxfmQwHvfgUGJseQPYI6cfP1HocSVRGbdTX0,1,0,,,,
"side half w/ lockdown, double unders vs whizzer",,half_guard lockdown bottom_double_unders whizzer bottom_turned_in fetal top_kneeling,ITazyYAgaJAgHRdiBcBzd4A6ISccBkAMc6BVM9aYGDAIa6IBIteDC4FmeME2ODhxIaKZjmLKQDdiHSGriKMxRUauKJGRfvJAS3a5KRHOfcIKT3ayLpHMffHvIWglG0NmiQKnPojYLBARazBLySbJzMA1aEFvzxbsDnBybsEoAmbWCfDJhVFxF5aYFZBGflLCBVbCLsJuheMUKBbJM6HdivI3LubEIvJ1h0FWKVfbFXKWhjFoK1f1EYK9f5FoKShjFdEZduNPKwezMVMPfmLK,1,0,,,,
halfway pendulum sweep,,bottom_supine,AkazxpvSaAGuBmaEAZzxaEFTBWaVzKyHaEG2IJa6AVDia0MaCVenC0A0dDF8IUixDxJvioI0JHeoBqLWffGCJ9dsFsOVeSDwJ2eLFoPsfrCsKwftGlPOeJBqEzf1GJJHi3GeMejVFVXGndEzGzogBjUVmzGYIqm3EgVBlIFZHJmqDdRRfSFyGQfEB0MLdaJtJjdgH4OPdpAeJlcKAoPUbNExHGbKEGOgfzFiEeblB7NxgaEsD1bmATMAfCDOEMbUz1MnbMFpL1dtzILpegxf,1,0,,,,
hip bump sweep w/ hand post,,full_guard sweep top_kneeling bottom_post_hand hip_bump body_lock,AMaExLvEazFEBEcsAVy3bxGDCkbEzWx8aEHeIVbiB0C8a0L4CtdUCBARc2FQEekECTBylMHfHXhNCzCmh6J4IfhRGSGwhhJPIpgQHIHAhDJcHCgQILHOhqHXzLgWEdC8maEYEZnHF1uGaXHeIgazwxynbzHdJmbEzWxqaUH2IuccyXBEbdNuDugPxTDMe2H3ESgaEFFbiTNWECnzLqGjeFPHBHnTHKGQawQZzxkNJDGVa2R7ySjFJQGIauThzniBKfFLiRHYE9lINxDqmBPp,1,0,,,,
hip bump sweep w/ elbow post,,sweep full_guard bottom_post_elbow hip_bump top_kneeling,AGazxyvRaAGtBNaFA3zxaEFSCxaMzOyGaEG0I6aZBDDga3L0CFdNCqBrd9FSKkiiDpIsj7IbKLdBDtHLgULuL3g0FuLQgzJXL5hRGnM7gFJYMMifHjNVgvIWENgHESJMjVFFLWkOG0wNazLnChcrwlAnaKMbCBbTzXzzbtLbDCb0yVA5gZHDKlchzIH7gQIJIcd6GgQ8iLGwRBePJtNsjbDJTRbjLtKZgiBZTPaIHbKefgBZTObbF0J4evC1TDauEYL7fGHmSJg7IbUZgUGI,1,0,,,,
standing vs stacked w/ legs pinned,,standing stacked bottom_supine,CsaLBiyDazOTyJaEBqvxaFMMzIbEBIwwbANgDCgPDyAkg7MEBamZF1zRnnJqI5j1GUJckBLKMkgIF4LOhjNJOYdyGXN8dHOoPddmFGOzdPPBPDcbFhOUcKQiDZlXJeKvkqJiM9j6JmVlb3RvXibOGaUtfRQUU0eMF7T9euQZU2dvGIN5cBOCOrcfGGJag3L2Jyg3IlL8bXMPMdbyHBLNb3RxKgbVDlIGelPYG5cVF7HQfiPFF9dEGHGAeTPtFdcZHkHddMJWNjbFKePVbXKs,1,0,,,,
blocked triangle,,triangle top_kneeling,AJazxzvYaAGyBPaFA4zCaEFYCBaMzNyPaFHeI8a0BxDcaZMpC3erCXBbdEF6Kqe6DrKNeLI3MtaTCSMsaXLbNOcoGvNrauG1OacoHFNObmF5NMbqIvOnaVEYFneKGAKCfmGhMXeHHoJ7hBzbLxj3DuIDg7CAKiiiGsJVhgB1K5hMFiNJiAHsL8a3FkImfCK4H5bSK3QmgBOhQLbGL2L3glMxQybzHnM7gnIvNhdIFrNigYHpM8eUEWMEgGGhMHfTFJLidwNrRjd8NpTMePMK,1,0,,,,
chest pass,,pass_around top_kneeling leg_smash passing,NcazwdGBaGvSM9dKx5HscXyJNZcxygGTbFyyRgaYD8EmbyE1MJfxBBI5e2BpL4hCKTG6gVJ3PsemLaFicEJcNwgnORHjbvMQM7gYP7HWbKNVL4gLQLISaTOhKugPE9JihRLzIfibN2HSbbzZKAc1y3JYaECZMhcICiIzaUCNKVdbBXGQaYJvHpeJHLLFbQOsMweMMpGfiOSbJ7lFQiFBesTSM4h3QvEoavS4Moi8MmDraZSqMijPLiCqauRSLNjnKfKZfIQmHuk6Q1FPmWP0,1,0,,,,
parallel turtle,,turtle,0baHJmSTazzHYPaEFVRLdUARYCbzG2R1cEBsVWgQKBQMbaH5TzhKD6QDfNCRPwhoLAK5jjJqQscYKiHvgsIwMldGJJJCdzK1L0ddKUKVdpLcK1dQLwLLebKAPMiRFOMQiiLnLNiqNOOfaAz0GlaQz9NMdjCwHjdECpOcbYCvGEcpCzOWbkJlF2boJsMAfyEjIQfkEtN8fkM1IJfeNEO6aTLUHCaTOPNeaQPDLDaPQuMTayQPMObkQnMcbqRwNPavQeKPgqIcLxe0ObMje4QK,1,0,,,,
cocoon w/ collar tie and overhook,,butterfly bottom_overhook bottom_seated top_kneeling collar_tie,QzaztXGvaAuMPQbSxmHibQyeQLaSwPGlaWxCR8aYDrEZaYEdM0eazHJld5zxOVhGGzJNjbHBQ2dVIqHTfeJnSgaDKMI1cYMWS6a9LDJWcNNSTMauMuLdc1NBK0hfB3MEi9HtOgkFIZKxaHyEM1azznK9aFCkNCaEC3KlbtBqMqaMCbHFgQEuPLgcEoJsbHI2NbbCJdHPiMKGM3jNLvFxgNG7P1gGJCJEglGVOpjTHbKzhdG1NpkJG7KUhUH2MokMHQLfeaL7KikbKLKPmcI4,1,0,,,,
reverse triangle,,triangle top_kneeling,ygazz7wWazI4AubnCXAubnIwAOaWBAzMaNJHHwaYCGFhaYNIBAebEIBFecItKNdAFXJueeKpGFbhF0GmccM9HDcNJKHta5I3GncIJoHAcbIvFycsKpGQcNHFFffFGrLjeUIlNhd0JTFjjgLmBthxKtIKiMJVDFhMHqHNhSKzDShRIOGMa8KwJsgFMnMjb5GeMtfOFXSFbHMkSjg1LVOJbhJSNRh9K1LqaLMoJEhVMfKIauNsIziuLXJsauNxHth3LwP4dSHoTuerMeUremOL,1,0,,,,
locked triangle,,triangle top_kneeling bottom_supine,zIaDztwjazFBCdb5BPztcqFSCjbpAvyUblGHI4aYBODia3L6CSdMCUATdbFVJ5g7FtINfGKvLhc1DyKjcgNjMBdMHBLHeaJOMGeDIwLUeLIHMxesJLL8efHzEmfOGvJpg6IbLyhhJMFRorGbFmjWMrFakSGPF1grLxFIlYHCGQhDLuHJiiM6L7ioG5HgbOKFIzcoHePgcVOZRDccJ9Lxe7NhNycXHWJAh7KPMzg4H0IGiOKhMrinH4HDiiJKLziZIKLEbXKiQ0cUMPS8dUN7,1,0,,,,
lister v. barnett,,,MuaMpb0aazwlLcbssDWsaEwSMtbgr0XEaExIRqbzwMWma8EtNTdWCePubCEHKGj5HDNMhPLbOqiUFaQ2eRMERQhtHcSwgdILSIhuH9REg2IoSrhpJpQpgMH3MHeAGkMnjPJRNWlMKDxxa3JZx0azCJBgaEJIBEaEDDAkbHJQABbADqC0h3JTEthhCPGDcbI6HKbNFBO0dAMFQLcMHYKrdTNuRxeEDMMQhgMBN3gOE9NeirMLM4hGE2NYi7LVLZhtFJKWbPIDQsd9KnPRgEJQ,1,0,,,,
turtle behind,,turtle,T4azzxHdazysSrdrA8KXaEyvSTb9BDJTbzyQRcaYIhHrhmBHQOfkCUOlg8APOKiGKNJUjfIgPdd5KjHhfuJcLadyJwKbdgLuLLdnKHK6djKCK3dMLILYecKoOMiIEPL7jfJ4LdjzMAOcazzWGnazz8NAddCwHKdhCkN5bTCyGNcfCvOZblJnF3boJoMDfwEkITfkEtN6fnM2ILfjNCOXaTMcHqaUMGMMaZPNKSa0PgLTaIQFLvbkQmK2bpReMgauQUKRgqIbLxe0OaMje4QJ,1,0,,,,
over/under cocoon w/ head on underhook side,,butterfly bottom_overhook bottom_underhook bottom_seated top_kneeling,ODazuhExazvfNUbSxGFmbRyEOPaTw9EnaVx6QgbbDIC8bdEIK7d7zNHqd9zTLljrHpFYjcGMORgqHOFpfJJTOJdkKGGkcLMUOvcHLOGXb4NKOPbuL4Igb7NOJlhlCaIzj9HrHvmiICIIaEzpK4azzHJpaEC7LGaEDnIAboB8KtaKCvFigLEANNgaENHmb1JqK1bCJyG2jLKeMujtKtDFhlH1L2e8IPHuf6GZMPitF5IqgXG6MJjGFHIJhyIdMskGGxJseFMaJOktKeKTmMJo,1,0,,,,
straight back w/ seatbelt,,back seatbelt,Hjj0CdJCiQBuJwg9DaLffBClIchzDqLzgYCuF2fCJHRCh4FCKOb5F2OwbPFNLRcBPHQ0cTNYIMf0OTReciJjLkgvLEO7fZJ9MxgILnOigKKONtgiMbNef7LiMRbQJQOAdqPpPyfDQCDHaHs3MnaKqYE8aEwrMfaEuIECbJvAMdbGtHF0hHyLMshyxmJwePD4NbeVDMJ1d7NAPkdVMvFTdLLkSgfZJwJef9L4OdgHK1Jjg8MWM0g0LpKig1NPMcgcL0LDexHTMFeVMRMhgmO3,1,0,,,,
locked triangle halfway perpendicular,,triangle top_kneeling,AHazxxvEazGxBNaFA2zdblGeCzaMzNyvaEHeI5a0BDDfa1L4C3ecDwAscUFOIVg2FOIpfDK3J1cMEbLxcvMzL9dOHFMae2I7MEeyIALMeSHWMfeBJOMaeaGZDrfwHGJrgGIBLFgtJ5D2lwHqGdiHOcD7hWInG5fULQEJi8I0HihkLTH8ijOQLLieGVIgbLMbH4cpIzR6cuJ7PBbNFfNNdSLbMWaTBsKofXMnKIdEDWJ6g1LOKeeKDtJeg6KRJWfIEeL7bVJ9Rsb7HnTydrGs,1,0,,,,
"side half w/ lockdown, overhook and pimp-arm",,half_guard lockdown bottom_overhook top_underhook crossface pimp_arm top_kneeling frame,QoaAtKG0a3sePKbQxdGVeqtRQDaUwBG3c4uiQXbjDtFEbAATMwgoFbIOgrEKM2e1N3HEfKOeNKbdQHEfcDO6JBazQ0HYaQQjITaTRZIIbLQWHFbmRMJObiRvKbfxIOKrfUORKjgzRsK7azxUF2bGvfIvaEAvHIaEypI1bBzzHTbExqFVheB4LBfbB3E5djHMIub0HqIxd4QWMrcoNWEGf2PgObb4JDGJeMLMPGciFzHcevKAQLcME5IddOKlQZcTDMGXb1LwKZcXQgMBdYR6,1,0,,,,
calf crank from truck,,lower_back_control truck,B5juMUB9jJLKCOfZL1CegbKHDthdLOBDhqJ9JIjAKOyUcwGmIvcyKqETb1J8IccrArCYb8B3GPd9EABoeSFvEYhIDeBVh4IoEGiYC5Cni1I6FdjTDRDsjDIJG5bUGjFscEAOESffAlB6loHSCSjTDxC0hPG8FJhtDKDniOH4FqiLEfGeiyObLclNCnHGfoH1IrfAEmOhcXL7QZbFHwMfgLNPQzaUCUNBg4JUMEauAXN8gXILLKbeApNVhHHLKRaCzELIelGTQbcvJ8R1cGL2,1,0,,,,
perfect kimura,,kimura shoulder_lock bottom_turned_in combat_base,XeazQvS2aAEtWIaEMNPFcbEPWkbpNVQeaQEYR1gjMjJva0FVQCh5FBOmfKDUMJirNrIrfOLoPCe6LRJNblLvMacJMwNYb1MHLibVMWNlcLNBK6aFMwNSdEOjMJhvHzJ7hxMQJShGPuuWaCJItYaKDayEaXJSxda3E1xFaSINwJbkDIBgdxDHC8aZBtG0ftHpGrbQHGOYgRJYPRbxKnLCe6MEOUdjF7ORcwNnRMgCGhP0bXNLSJhuGtPXaTOuStiGG2KmdcIUQgejKgShdJIy,1,0,,,,
spiderweb w/o leg over head,,spiderweb bottom_supine top_seated,iCjbGKwtoSIskRgyH0ucmmG5kFhWIku3mpIiomjBNVxohRMVo9c1LNr8emJZtObyTlygbXQcs4f7TPAse2Nuwyg1RCxNg9P9xGhqQ3xlgnQ3yygyQBxDgESjsZbWNswsb1Sqx0cpUAyIbNYNohdNTPABaSVIpQaESGAcb4WlpWb1SjBJhOSQuufROQBtbOPhzzbWL7BDjVQizDj9LhAffqQovCiuJuxRfdMWv8iwNLxjeMLPwWh5OFxndBLpxngUONCue9MKAKkRNPzpm9N9,1,0,,,,
standing vs darce,,standing darce,RVazJpxhaAFxP9bvGey3dJGfP9bWHDyKczG8NNgvL4A5dtNsHXjWJQEujbK4MvmvPTIVkBToMihSPwFAhhTfJJhrSQI8h6VxI5g1TPJTiSWbIGhFURKWjtVQG2llNPK2mdSkMonbUsSYaIUoS7azL7Wxa1TuWMaNMiVyb2TRVIbLMqQbf6T7QjfKM7TbmnS2Stl3PsKniNUIKliYPpJWefVyJPe4MOHWaOUlGyhsLbGJbbT7FphCLQFLavUGEfhALbO1ltR4JxjvR4HAhRRd,1,0,,,,
elbow half w/ lockdown + underh. vs whizzer,,half_guard lockdown whizzer bottom_underhook bottom_turned_in top_kneeling bottom_post_elbow,TUaBClOpbxvXRLdiDKNBeFxKSmb6EeMOdtxlPSa0KFHda2AIPJecExMUeJCbNqh0LpJmkFIROXd0NnGmhzGWPraCPOJ3fiGcP1bbQQLifdGEQtavRRMjfbFPNhhEFrLfjKKNJ3kfM9NmaDwJN7c8ukKyaNzeLtbpwcLUbczfMNbTwDKShXAELOaYDpFcfrDPEVbLDIJfhkI1HSdIMNI0jME3HiaTQrMVkgGkLDaYPJObknGIMRbkPrOwjtHDNSaAPnERdwHGIRfYLtLwgrLB,1,0,,,,
back on choke arm side,,back seatbelt top_on_side,BFhlBoDhhcyGE7ghCrF7fBAnDMfXCNFHg2AjFwaYHdKnjBEPMpbCGROueFHuKkbCP0MagFO4FIaUPELThtKrGBedNdHOgfLfHqeZMzHJfvMgG8f4L0GEeNMtNwcpK2KKeqP4JEgJQVBEaztrHkbmq8EYaLu9JAbut4DEa8vqItcltDCvdIBLHbgTyFILddECKTghErHYbIMRKmgoNTDDaTLeJbiMJ0FoedM0GYfwLKGheYNAGvftMUHreyNRGmexNJKHeoIjITdZOhHKdzQF,1,0,,,,
cocoon w/ overhook,,butterfly bottom_overhook bottom_seated top_kneeling,QyaztQGuazuRPQbRxiHhbQyiQJaTwGGlaXxHR6a3DsE6a2EuM3d6zMJjd3zOOUivGBJDjcHyQzezIzHsfrJnRla8KTI0dfMQRPboL4JzcINUShauMTKUcKNRK9hiB5MqjBHvNyltI4KxaGyDL0azzrK9aECkMPaEC5KpbpBoMBbBB3HEgOEFPZguFyJxbXJgNdbHJNHZi4KwNnjNK3FygRG9PjfRMGJGglGVN6fHIxKzhdG2OHgPIMKUhUH2OjhUIbK8eqMvKAkhKBJYmsI7,1,0,,,,
twister side control w/ grapevine,,twister_side grapevine top_on_side bottom_supine,JeiiBDJNazyHL7fYCeLHdBxVKJf0CwKUdby2IWaYGZIfheDWPbcYERO8gEEGLdfCNLKHjBKeL2aYNSL8hCGeIoaOLPH6gcGEG6a6LRHGfaFVGhaMKVIqd5FRN4eXIBKfhUMpHMiAM2JpbSw2tVaMEIGSaEzuwCaEHiH7bkzxwyaEFSLXeuEmCQbrDcHkfeJvGJbCIVPCc7NIP8btIQNag6NkMLaVFIPrgpJTQUbREzQugeJdRFcnDIQlfPHXROdyDiKAcCKAQ4cBLjTdefK5,1,0,,,,
rolled onto side in mount,,mount bottom_on_side bottom_turned_away,TXazU0NoaBIHRXdEUZPgaELSRAceUWONbFKYKOaYU4QiimLzP8ffT7SPggRIJ6irUcKwiTO7LhelWbOphlMYITbtUkMqdwNmHDbvT0LkcTNoHaavTiK4bXOfPCi8SaJljmRDGPiBRxWcazx10caZAhVWaEBLZpaGDTU7a0AEYMbkCMOWcHDeTGf0CBRubCJDSBfbJpMIb0QNPegsSrL0aTMhNLfWN4NzdNOPK1dgP7NMeuPQJRcIQiNHfJPTJBbDPAQ7dZNiNhemSgKQeQTh,1,0,,,,
far side side control kimura,,side_control kimura top_kneeling bottom_supine,YBbazvRkaBy8XzeeBnQEdyBhXJcOBMPUcjAXXiaYIsJKa5DOSCflFLPre3DROLfrN5J2fnLsOfa2PwIOaTLjKmbcNUIiavPAJibKNqIBbeQEIebbM6IQaKRNO0fcIaL5f5NkKFfDPAwcaEHzxia7CHzUaEHOAQaEDvyVbHHIz2bUDlBUhVH5DShIDJGicyILHsbWFjO4cNMcQlbYG3MgbWPOMVaVD1IpaHQQQ3cmEhHdaTQBSpclEIGdauRhSTdyElKybUInQDcbJSS7cuKO,1,0,,,,
over/under cocoon w/ head on overhook side,,butterfly bottom_underhook bottom_overhook top_kneeling bottom_seated,QAaztTGwazuQPSbSxlHibQyiQMaSwJGmaWxHR7a3DvE8a1EvM7d8zMJoeczZOMiDG2JNjgHDQyeGISHQfhJdQebALEIIcZMRPYbzMSJscFNOPwayNzKlbLNWLshiCfMtj8HLNGlGJBKyaMyTLWazzeLiaECuLXaECZKBbBBGMqbrBUHBgVETPZgwEYJrbII7M9b1JuItiZKvNqi1LoF5gQG9OjfoIBKggoGLPbhIE3KIhwG2O1iWEyKXh0H9NRjyEJKKdRMEK0j8KmKbmrJe,1,0,,,,
back on underhook side,,back seatbelt top_on_side bottom_supine,VreYDSV7e5GISMdTGdUdgcJJTReUGgVofsJrSMiiMeW9aYOnPYfdROQ8bGRJWmgHXCXkb6UBTliWUSWmaVQbVEf4SMXzeMRKWCfvSeXdfuSNXPfQSfV4f7SHREdCVzW1elWfZAe6WtQfaTyjWeazzbPDaEBZUZaECIQebCA5V9aZB0SYgKEPXRewHGQ5eYLfSDbDLhSNgEUhW9elTpTHhfPKYraVQrW8frRrYCeESAYpfrRBYkfLS7Y0fcSJW6gbTeTddWOWVDgwUuXbiAVh,1,0,,,,
loose traditional side control,,side_control bottom_supine top_kneeling,NGazxiK6azuxOGdazOK3dCwIOLbLzHKHcfwQSyaZFuFUa1BEO7gcCqLze1CmQihdLkLcfhLQUofeMfHIcWNWSlc2PcGzavRoRocBPVGkbaSuQMbvPQF8avTANgfVGkNYfTMfOofLOUvEaJHsCni0JLzgaEH7DFgOG0yjbLHZD3h8HzCdhlI3JXivDYGabCJkHhckFOPbbsMiQgbCG0Loc4OwQufYFkOUeGMORegjJBP4fdMsRqhDJCQjguMKQ9ijKEKubMICQob0JNSAcGLd,1,0,,,,
lockdown w/ double unders,,half_guard lockdown bottom_double_unders bottom_supine crossface top_kneeling,RoazAqG8aNsuO8cyCFG8ebt0P9bzCNG1cRuuQtaYJHF4aYA4MffCGGIGfDFwMieKORGTeKPaNFaTQ5FJaTRuJraJRhJTaOSOIebcRtK9baSSHcauRHL3avTrJffOJOJAftPnIYfRRYJuazxtFFaAvvIoaEA3GLaEy5IvbyzXHma2xLFbhdB4L7foAdFpbMGqIVbRFhGNbzPmL2bPOjFhd9LJONd0LgHThnLMLsgMK6I1h2LZKBhKLaKbhtLRJnhDKTIobMJEJAbVPHKXcwRR,1,0,,,,
japanese necktie,,arm_choke neck_crank bottom_turned_in,NsaXspDsazwrLUdruFFxc2yeMScmuSEpcgyCO7a0A6DVbLFnMTexGQJzfJGSLFdgQyIChFPjNGcEMkFHgELLJIcjK4G3cxLuIycnKwHYcgKGHLdoKIIRc0J8LceLKPJGfiQuHYeKSvF5aAz3G5ftxGGuaEDLESd4AgFUbwCLGhd9z5EqhHFbHKbbFYC6e7LHCobQKzIOfFLWKybsOUGIiSJgPbaTOeIxhlFLO9avJWJgg2EIPbbbITJlfUEcPkayHJEGbZOeJ2deMLJbdCKe,1,0,,,,
kneeling darce vs half guard w/ underhook,,darce half_guard bottom_turned_in top_kneeling fetal,LQazApBeaMy2NxcXCDCAdTAxM7byCSCdcAA5O7aYJlDubaHzLqd0D8IdfyEuNHf6MjIWiMMbMzccOzHPedLHJ3fyO4LGcKNbJtgDPuL8dFNTIkg4O1M3dFOKLlhfGZLyhUMSLEhHPzErazzUCLa1yTERaEDDBGaECrEzbDCECTaEBKDnhQE1Hha9GRCBe7LuC6bMMCKlgnMxJZbsOTH3ebI8KxbhKfIIhNG1Kzc2GiJhiBGeKNdvE8KviyFUJZebEsE7eSO1KXdWNOLZdlLo,1,0,,,,
arm lock,,armbar bottom_supine,z0aDypvNaAGrCybMANzvaEFPCxaQzKyDaEGWI9a3BJDma4LXCxc9CcA1coFwHXhhDVF5hCI2JgeiHhJqeMHjNreuHyNCexItOtd4GZONeDIWPFewHiPOeDIcB4gAEOHhigGxH4jAIGKtoQEWG8n3DQHumDFgFHlmFZITmvFDGNluE5LyhHJPLBgPDrHhcbJFHbb3FWQVcvI6PDb0DLNrb8MeLkdaCeObfiJDMBehGcNQfrIpMbfeGTOxe0HrLOe7H8K9bMHEQQcyGiS2dWFG,1,0,,,,
clamp guard,,full_guard bottom_turned_in top_kneeling top_post_hand top_posture_broken,z0azx8wiazEQB6bAA0zibTGwCnaOzLyoaLGUI0a0BCC6aYLZCzdwCwAOdaFOJKhgFbHMguKcMpd1C7HAfBOLOQaIDNJQcyQPP0a9DZKVbOQOQ3axEnL0b3QeDUggFDJvhcH1LEg9JGNchlD5Hoe7BtK1gIGYHMeoE7LkhVGcIvd7DVGhkhKfNqfbIEE2dSMIHbcpJ0NjfGQsOSbDNPKdhENDOeaTJhJlirJFNwbuE4JVjdIPOgcdEiKtiGHKN5cnC3IXcsNXPdd0PlRyfnPr,1,0,,,,
distance closed guard,,full_guard closed_guard bottom_supine top_kneeling,zfazzGwOazEXCecuAPzvcSFYBWa8AwySbHGBIEbgB7Eea0KWCmegCvALeaFSIOiYEpGxiYJtJzelEcGfemKnLkdHH0KxdLJDLVeDIHLresKgMJegJGMxdQKBCXhREUHVjzG4JMljHWwXgQzjuYiYBqzIeVAWwYgkC1y2f9A9xnhxChAogTHSEggOBtGdc7IqHWcfFeNQcGNwQicvIFJSaTPaPka2EiHlbRLZLfbaFLHgdbLXLzcnFpHCdNKUKKdkFsKobOIMPKcWLrRseNMc,1,0,,,,
triangle threat,,triangle top_kneeling,z4aCBOweaAHbBNdIC3yJdfHpB9ckC0yKbTHZIJaZEQD6aYMlDxfvECBnfoHGKihKFVI7heLoK1fiB0IFcWNcNjb2DdMSdAMuOybLDhNIexMjOVauDgORegLIEBijHIJ5hOINMghRKmGXotF3EQmMGiGJkJF3FmjfHeGRlMG2F5ktHsFxh7MLMQi0HuInciKcKwcsHbP3cPPPSxclK4L6eZOEPcaTH5KxhyLMNvbHEcKjiHLaOkcHDSKxiQJTOlcZCBMDbTKZR1cYNOUdd6OS,1,0,,,,
judo side w/ head and near open elbow,,judo_side bottom_supine side_control top_on_side,KJazpYZMazvqJuaFttV6aEwaKMaRsRXjaEwVQgcfwVU1bfDoNZfcCPN5bCDGOWjvJUPQe2MLO3irFlRUaTMkRafqDiSEbxH7R0eqDcSLcGHxRJdgDKR7cRGpNUeiG8POhDLMRti6NaxJa3KkxSazC3BraEJRByaEDNAvbHJ3AvbzDBDch4JYEjhjCQGOccI0HDbLFqO3bOMEQ0bzHHKvcvNnQQd8DKNJe2MkOJg3F8NAgjMENMhJGCOrhcL9NahsHGK5bPH8QDclKnSOdPKQ,1,0,,,,
kuzure kesa gatame,,judo_side side_control bottom_supine,x6aBXdpRazJBxdaETzsbaEGGyoaHUmspaPH9ECa9RqvqbCOoBZbCKYA0e3L2KTeYKjH6hmOnM1aTKXDIiENfMaavPbDOewN9LkbcPTDidnNNJ7aSP1DKcPMFEWeEJ8J2giMDL1grOqHFazv9MHazv2HwaEzTMBaEzLHJbyyQMBbByHH6imzVMLh0BfHPcRD9Lob5EGFPbYNrKVbuNUDcfQM7NaexLeGhhyKuJHe6NAHxhWKiIOeJOuIxg5KwHMfvOKISbRIiIgbAOSIebXRu,1,0,,,,
truck,,lower_back_control top_supine,CMiGQrF2k2RMDlhsMWDHidQ5D8hXN0EhjhQjKiipKVC9jbJuInbRJyEKcqJuIWbuz4DTb0AfIafXA7BWeBDzFYjuBcC9iDCxE0j2BTDmjMBUEvjxCXD3jHAMGzbMFzGqcky2GydgwxCXoCRJC0iWBmBNlWPuGchKCLC6maP7FEi1CtHcgQOtLTkUEKHufdHHIce3D1O3buKUQ1bWFNKzcYKONFc9CLLVfDHTN7fNF9MFgvHdOJgrG2Nhf2F9N5gLH9LidmGEQFb9IDSYcZJG,1,0,,,,
baseball bat control,,twister top_supine truck,zsebPhADbgVoCActN5BlaHRLCedtO1BlbSSBILeLQsCygJNZH7bWJ1EAb6IZMYbwDmIHbvzSMkfGFuHcfYzJJXdvCRKSd1A3JKenBTLdemChJGdTAGK0dvDfHwbMFJK6bGBhL5cgyPzwdyWHvPmSK3y9dQS3wJjCJyAidtTUxxkEKgF0bFQOEflGJJGqe6KEFAfdG5NLbSLKPgcpGwKWe1NMNsdKCsLrfZJHJddzBDLQgyIAH6dYA2Lnf2HsGZdDBEJJd8HXPhcdJmRBcsKG,1,0,,,,
